id,title,body,accepted_answer_id,answer_count,comment_count,community_owned_date,creation_date,favorite_count,last_activity_date,last_edit_date,last_editor_display_name,last_editor_user_id,owner_display_name,owner_user_id,parent_id,post_type_id,score,tags,view_count
574460,,<p>Here's what I ended up doing. I wrote a custom template stringfilter to switch the tags around. Now my template code looks like this:</p> <pre><code>{% load pretty_forms %} &lt;form action= . method= POST &gt; {{ form.as_p|pretty_checkbox }} &lt;p&gt;&lt;input type= submit value= Submit &gt;&lt;/p&gt; &lt;/form&gt; </code></pre> <p>The only difference from a plain Django template is the addition of the {% load %} template tag and the <strong>pretty_checkbox</strong> filter.</p> <p>Here's a functional but ugly implementation of <strong>pretty_checkbox</strong> - this code doesn't have any error handling it assumes that the Django generated attributes are formatted in a very specific way and it would be a bad idea to use anything like this in your code:</p> <pre><code>from django import template from django.template.defaultfilters import stringfilter import logging register=template.Library() @register.filter(name='pretty_checkbox') @stringfilter def pretty_checkbox(value): # Iterate over the HTML fragment extract &lt;label&gt; and &lt;input&gt; tags and # switch the order of the pairs where the input type is checkbox . scratch = value output = '' try: while True: ls = scratch.find('&lt;label') if ls &gt; -1: le = scratch.find('&lt;/label&gt;') ins = scratch.find('&lt;input') ine = scratch.find('/&gt;' ins) # Check whether we're dealing with a checkbox: if scratch[ins:ine+2].find(' type= checkbox ')&gt;-1: # Switch the tags output += scratch[:ls] output += scratch[ins:ine+2] output += scratch[ls:le-1]+scratch[le:le+8] else: output += scratch[:ine+2] scratch = scratch[ine+2:] else: output += scratch break except: logging.error( pretty_checkbox caught an exception ) return output </code></pre> <p><strong>pretty_checkbox</strong> scans its string argument finds pairs of &lt;label&gt; and &lt;input&gt; tags and switches them around if the &lt;input&gt; tag's type is checkbox . It also strips the last character of the label which happens to be the ':' character.</p> <p>Advantages: </p> <ol> <li>No futzing with CSS.</li> <li>The markup ends up looking the way it's supposed to.</li> <li>I didn't hack Django internals.</li> <li>The template is nice compact and idiomatic.</li> </ol> <p>Disadvantages: </p> <ol> <li>The filter code needs to be tested for exciting values of the labels and input field names. </li> <li>There's probably something somewhere out there that does it better and faster. </li> <li>More work than I planned on doing on a Saturday.</li> </ol>,,,2,,2009-02-22 06:25:08.273 UTC,,2010-01-13 21:18:19.637 UTC,2010-01-13 21:18:19.637 UTC,,9047,Ori Pessach,9047,572263,2,1,,
9818892,,<p>Put table name (or alias) with column names in <code>where</code> clause which are common between tables you are joining.</p> <p>Try below:</p> <pre><code>$sql= SELECT btn9c_virtuemart_products_en_gb.virtuemart_product_id btn9c_virtuemart_products_en_gb.product_s_desc btn9c_virtuemart_products_en_gb.product_desc btn9c_virtuemart_products_en_gb.product_name btn9c_virtuemart_product_prices.product_price FROM btn9c_virtuemart_products_en_gb JOIN btn9c_virtuemart_product_prices ON btn9c_virtuemart_products_en_gb.virtuemart_product_id=btn9c_virtuemart_product_prices.virtuemart_product_id WHERE btn9c_virtuemart_products_en_gb.virtuemart_product_id='$get' ; </code></pre>,,,2,,2012-03-22 08:47:27.063 UTC,,2012-03-22 08:52:39.547 UTC,2012-03-22 08:52:39.547 UTC,user319198,,user319198,,9818841,2,2,,
644728,,<p>I like less nesting for me it reads better. No goto please :)</p> <p>I keep methods short so it is usually a return for that scenario.</p> <pre><code>if (itm == null) return; foreach (type x in itm.subItems()) { //dostuff } </code></pre> <p>If the more stuff is needed are simple statements and can be done before the foreach you can:</p> <pre><code>if (itm == null) { //do more stuff return; } foreach (type x in itm.subItems()) { //dostuff } </code></pre> <p>If the above is not the case it is likely the method is too long and some of it would be moved away anyway. Probably:</p> <pre><code>if( itm != null ) SomeActionOnSubItems(itm.subItems); // do more stuff (can be some method calls depending on level of abstraction). </code></pre>,,,2,,2009-03-13 21:43:23.823 UTC,,2009-03-14 18:48:12.187 UTC,2009-03-14 18:48:12.187 UTC,Freddy Rios,66372,Freddy Rios,66372,644715,2,2,,
67298,,<p>I just this week put together some slides and demo code for doing 2d graphics using OpenGL from python using the library pyglet. You can see my stuff here: <a href= http://tartley.com/?p=378 rel= nofollow >http://tartley.com/?p=378</a></p> <p>It is very fast (relatively speaking for python) I have managed to get around 1000 independently positioned and oriented objects moving around the screen each with about 50 vertices.</p> <p>It is very portable all the code I have written in this environment works on windows and Linux and mac (and even obscure environments like Pypy) without me ever having to think about it.</p> <p><strong>Update:</strong> There are a bunch of newer posts on the same topic too: <a href= http://tartley.com/?cat=27 rel= nofollow >http://tartley.com/?cat=27</a></p>,,,2,,2008-09-15 21:43:51.503 UTC,,2011-08-25 20:50:49.917 UTC,2011-08-25 20:50:49.917 UTC,,10176,Tartley,10176,67000,2,2,,
691760,,<p>There are many trivial examples. For example you can allocate far more memory on the simulator than on a real phone. You cannot receive push notification on the simulator if you don't have a retina Mac the display dot pitch is different. </p> <p>At a more fundamental level the simulator is just that it simulates the iPhone OS X using Mac OS X. This is evidenced by the fact that the filesystem on the simulator may not be case sensitive but on the phone it will be. More subtly it does not emulate hardware so things like location will not work the same and 3D is going to be very different - especially if you are using Metal.</p> <p>You should always test on real hardware.</p>,,,2,,2009-03-27 23:00:46.107 UTC,,2014-08-26 10:21:59.660 UTC,2014-08-26 10:21:59.660 UTC,,62931,Roger Nolan,62931,380062,2,2,,
196679,,<p>Yep. I noted that nowhere in your process were the developers listening / talking to the actual end users. This is <strong>a recipe for failure</strong>. You <strong>cannot</strong> expect your PO to catch all the nuances that the actual users will express.</p> <p><strong>Developers must talk to the end users</strong>. The PO should be there as well to <strong>document what was discovered</strong>. This is the biggest problem I see in most development projects separation of developers from users.</p>,,,2,,2008-10-13 04:02:13.953 UTC,,2011-09-27 16:05:21.880 UTC,2011-09-27 16:05:21.880 UTC,,142162,Ron Savage,12476,196673,2,2,,
491977,,<p>I don't quite get it but <a href= http://stackoverflow.com/questions/489748/wcf-client-inside-sql-clr/489881#489881 >Kev's pointer</a> finally led me to a working state. The WCF client wrapper gives you the <em>actual</em> exception - instead of the CommunicationObjectFaultedException the VS2008 proxy gives you (how has this not been fixed?).</p> <p>That exception was a FileLoadException complaining about System.ServiceModel:</p> <blockquote> <p>Assembly in host store has a different signature than assembly in GAC. (Exception from HRESULT: 0x80131050) See Microsoft Knowledge Base article 949080 for more information.</p> </blockquote> <p>Of course <a href= http://support.microsoft.com/kb/949080 rel= nofollow >KB 949080</a> was no help since it still refers to SQL 2005 (as an aside I've noticed a lot of the SQL 2008 error messages and such still refer to 2005 - you'd think they could've at least replaced the text in the error messages) and deals with problems after updating the .NET FX - which hadn't happened.</p> <p>That did make me think of 32-bit and 64-bit differences though. My SQL 2008 server is x64 on Server 2008 x64 - and as such has both a C:\Windows\Microsoft.NET\Framework and a Framework64 folder. Since SQL Server is a 64 bit process and my assembly would be hosted in process - I loaded the assemblies from the Framework64 folder and System.IdentityModel and System.IdentityModel.Selectors from Program Files as opposed to Program Files (x86).</p> <p>So I tried the x86 assemblies - but trying to load System.Web gives the rather cryptic error:</p> <blockquote> <p>Assembly 'System.Web' references assembly 'system.web version=2.0.0.0 culture=neutral publickeytoken=b03f5f7f11d50a3a.' which is not present in the current database. </p> </blockquote> <p>Well yeah...I guess System.Web probably does reference System.Web. Turns out StackOverflow <a href= http://stackoverflow.com/questions/400099/deploying-wcf-client-assembly-in-sql2005/403837#40383 >already has an answer</a> to this problem. Though it doesn't make much sense it looks like you need to load the Framework64 version of System.Web and the regular Framework versions of everything else.</p> <p>Unfortunately trying that solution gave me back the dreaded WCF catch all CommunicationObjectFaultedException. Annoyed by the stupidity of WCF and IDisposable I did away with the using and Dispose call so that I could - you know - actually <em>see</em> the correct exception:</p> <pre><code>var p = new MyServiceClient(new CustomBinding(b) new EndpointAddress(uri)); var result = p.Execute(); // Don't Dispose proxy or you'll lose the actual exception. try { return result.Values; } finally { if (p.State != CommunicationState.Closed) { if (p.State != CommunicationState.Faulted) { p.Close(); } else { p.Abort(); } } } </code></pre> <p>I then ended up with yet another FileLoadException this time on System.Runtime.Serialization again pointing me to the useless KB 949080.</p> <p>Figuring this was yet another case of x64 weirdness I decided that if I was going to load the Framework assemblies I should probably also load the Program Files (x86) System.IdentityModel assemblies.</p> <p>And - what do you know...it actually worked. IntPtr.Size at runtime was 8 bytes...so I was being loaded as x64. Marking my assembly as x64 (or x86) would fail to deploy - it only worked with AnyCPU. Running corflags on the assemblies loaded showed no differences between the bitness of the x86 or x64 versions so I <em>really</em> don't know what the problem is. But the following CREATE ASSEMBLIES worked:</p> <pre><code>create assembly [System.Web] from 'C:\Windows\Microsoft.NET\Framework64\v2.0.50727\System.Web.dll' with permission_set = UNSAFE create assembly [System.Messaging] from 'C:\Windows\Microsoft.NET\Framework\v2.0.50727\System.Messaging.dll' with permission_set = UNSAFE create assembly [SMDiagnostics] from 'C:\Windows\Microsoft.NET\Framework\v3.0\Windows Communication Foundation\SMDiagnostics.dll' with permission_set = UNSAFE CREATE ASSEMBLY [System.IdentityModel] from 'C:\Program Files (x86)\Reference Assemblies\Microsoft\Framework\v3.0\System.IdentityModel.dll' with permission_set = UNSAFE CREATE ASSEMBLY [System.IdentityModel.Selectors] from 'C:\Program Files (x86)\Reference Assemblies\Microsoft\Framework\v3.0\System.IdentityModel.Selectors.dll' with permission_set = UNSAFE CREATE ASSEMBLY [Microsoft.Transactions.Bridge] from 'C:\Windows\Microsoft.NET\Framework\v3.0\Windows Communication Foundation\Microsoft.Transactions.Bridge.dll' with permission_set = UNSAFE </code></pre> <p>And then deploying my user assembly as AnyCPU. YMMV may on an x86 version of Sql Server.</p> <p>Boy - I'm really starting to get annoyed at the not quite ready for prime timeness of some of this stuff. I'm almost missing the simple days of C.</p>,,,2,,2009-01-29 15:13:42.733 UTC,,2015-01-16 12:30:33.213 UTC,2015-01-16 12:30:33.213 UTC,,964243,Mark Brackett,2199,489748,2,3,,
7782320,,<p>It's just a normal operator albeit one that is somewhat obscure (and one that I have never used or heard about before ;-). The <code>=:=</code> operator is defined in the [magical] <a href= http://www.scala-lang.org/api/current/index.html#scala.Predef%24 rel= nofollow >Predef object</a>.</p> <p>See section 12.5: The Predef Object in the <a href= http://www.scala-lang.org/sites/default/files/linuxsoft_archives/docu/files/ScalaReference.pdf rel= nofollow >SLS</a>:</p> <blockquote> <p>The Predef object deﬁnes standard functions and type aliases for Scala programs. <em>It [Predef] is always implicitly imported so that all its deﬁned members are available without qualiﬁcation.</em></p> </blockquote> <p>(The SLS does not mention <code>=:=</code> or a few others; many are implementation details .)</p> <p>Happy coding.</p>,,,2,,2011-10-16 04:19:17.207 UTC,,2011-10-16 04:42:21.257 UTC,2011-10-16 04:42:21.257 UTC,user166390,,user166390,,7782286,2,3,,
693427,,<p>Well <code>byte[]</code> (or something wrapping a <code>byte[]</code>) is fairly portable... most anything else is going to be implementation specific.</p> <p>Re database vs file... for the purposes of the client apps (Silverlight WPF etc) I would probably expose them via a web page rather than a WCF (etc) call - i.e. some ASP.NET handler (or ASP.NET MVC route) that returns the image via an http call. Then all you <strong>actually</strong> need in the client is the path to the image (<code>/people/images/12345</code> or whatever).</p> <p>For storage - either is usually fine... in SQL Server 2008 you can do both at once with the file-stream type. One of the problems with storing BLOBs in the database is increasing the size but a few (small) images won't usually hurt (unless you are using SQL Express and have a capped db size). But using the database has the advantage that a single backup includes everything.</p> <p>Saying that though: almost every implementation I've done like this has used files.</p>,,,2,,2009-03-28 20:04:02.623 UTC,,2009-03-29 08:29:31.723 UTC,2009-03-29 08:29:31.723 UTC,Marc Gravell,23354,Marc Gravell,23354,693389,2,4,,
296594,,<p>The problem is having the groupbox as the controls' parent. Groupboxes are not supposed to have any children and using them as parents will cause all kinds of errors (including painting keyboard navigation and message propagation). Just change the parent in the buttons' CreateWindow call from <strong>group_box</strong> to <strong>hwnd</strong> (i.e. the dialog).</p> <p>I'm guessing you used the groupbox as the parent in order to position the other controls easily inside it. The proper way to do this is to get the position of the groupbox client area and map it to the client area of the dialog. Everything placed in the resulting RECT will then appear inside the groupbox. Since groupboxes don't actually have a client area it can be calculated with something like this:</p> <pre><code>// Calculate the client area of a dialog that corresponds to the perceived // client area of a groupbox control. An extra padding in dialog units can // be specified (preferably in multiples of 4). // RECT getClientAreaInGroupBox(HWND dlg int id int padding = 0) { HWND group = GetDlgItem(dlg id); RECT rc; GetWindowRect(group &amp;rc); MapWindowPoints(0 dlg (POINT*)&amp;rc 2); // Note that the top DUs should be 9 to completely avoid overlapping the // groupbox label but 8 is used instead for better alignment on a 4x4 // design grid. RECT border = { 4 8 4 4 }; OffsetRect(&amp;border padding padding); MapDialogRect(dlg &amp;border); rc.left += border.left; rc.right -= border.right; rc.top += border.top; rc.bottom -= border.bottom; return rc; } </code></pre> <p>Note that the same applies to Tab controls. They too are not designed to be parents and will exhibit similar behavior.</p>,,,2,,2008-11-17 19:29:10.897 UTC,,2014-11-02 09:17:00.590 UTC,2014-11-02 09:17:00.590 UTC,,12320,efotinis,12320,214553,2,4,,
528540,,<p>Because ToolStripItem doesn't inherit from Control it doesn't have a Cursor property.</p> <p>You could set the form cursor on the MouseEnter event and restore the form cursor on the MouseLeave event VB sample follows:</p> <pre><code>Dim savedCursor As Windows.Forms.Cursor Private Sub ToolStripButton1_MouseEnter(ByVal sender As Object ByVal e As System.EventArgs) Handles ToolStripButton1.MouseEnter If savedCursor Is Nothing Then savedCursor = Me.Cursor Me.Cursor = Cursors.UpArrow End If End Sub Private Sub ToolStripButton1_MouseLeave(ByVal sender As Object ByVal e As System.EventArgs) Handles ToolStripButton1.MouseLeave Me.Cursor = savedCursor savedCursor = Nothing End Sub </code></pre> <p><strong>Update</strong></p> <p>And here is the same answer in C#:</p> <pre><code>private Cursor savedCursor; private void ToolStripButton1_MouseEnter(object sender EventArgs e) { if (savedCursor == null) { savedCursor = this.Cursor; this.Cursor = Cursors.UpArrow; } } private void ToolStripButton1_MouseLeave(object sender EventArgs e) { this.Cursor = savedCursor; savedCursor = null; } </code></pre>,,,2,,2009-02-09 15:13:12.843 UTC,,2016-05-10 15:52:26 UTC,2016-05-10 15:52:26 UTC,,61989,Patrick,61989,528489,2,4,,
41872,,<p>TryParse method for each primitive type is great when validating user input.</p> <pre><code>double doubleValue if (!Double.TryParse(myDataRow( myColumn ) out doubleValue)) { // set validation error } </code></pre>,,,2,2008-09-19 07:48:12.290 UTC,2008-09-03 15:03:20.693 UTC,,2011-03-23 22:07:40.313 UTC,2011-03-23 22:07:40.313 UTC,,85371,Michael Prewecki,4403,9033,2,4,,
492461,,<p><strong>Solution 1</strong></p> <p>Is B referenced from anywhere else in you application?</p> <p>If B is only accessable through A then B and C will be removed when A is removed .</p> <p><strong>Solution 2</strong></p> <p>You should send a signal to B when A is removed . If B is known to A you can signal B from A. I would use an <a href= http://msdn.microsoft.com/en-us/library/system.idisposable.aspx rel= nofollow >IDisposable</a> pattern for this</p> <p><strong>Solution 3</strong></p> <p>Instead of directly referencing C from B you can use a WeakReference from B to get to C.</p>,,,2,,2009-01-29 16:52:49.103 UTC,,2009-01-29 17:02:36.087 UTC,2009-01-29 17:02:36.087 UTC,GvS,11492,GvS,11492,492393,2,5,,
673396,,<p>One way is given <a href= http://sunblu.sh/2008/09/pin-your-footers-with-css/ rel= nofollow >here</a>:</p> <p>In HTML:</p> <pre><code>&lt;div id= container &gt; &lt;div id= content &gt;&lt;/div&gt; &lt;div id= footer &gt;&lt;/div&gt; &lt;/div&gt; </code></pre> <p>In CSS:</p> <pre><code>#container { position:absolute; min-height:100%; } #content { margin-bottom:100px; /* same as footer height */ } #footer { position:absolute; bottom:0; height:100px; /* same as content margin-bottom */ } </code></pre> <p><strong>Edit:</strong> That link was based on <a href= http://boagworld.com/technology/fixed%5Ffooters%5Fwithout%5Fjavascri/ rel= nofollow >this</a> which has some exceptions</p>,,,2,,2009-03-23 13:39:43.960 UTC,,2009-03-23 13:49:08.727 UTC,2009-03-23 13:49:08.727 UTC,Mark Pim,38883,Mark Pim,38883,673386,2,7,,
226261,,<h3>My answer:</h3> <pre><code>&lt;style&gt; #whatever div { display: inline; margin: 0 1em 0 1em; width: 30%; } &lt;/style&gt; &lt;div id= whatever &gt; &lt;div&gt;content&lt;/div&gt; &lt;div&gt;content&lt;/div&gt; &lt;div&gt;content&lt;/div&gt; &lt;/div&gt; </code></pre> <h3>Why?</h3> <p>Technically a Span is an inline element however it can have width you just need to set their display property to block first. However in this context a div is probably more appropriate as I'm guessing you want to fill these divs with content.</p> <p>One thing you definitely don't want to do is have <code>clear:both</code> set on the divs. Setting it like that will mean that the browser will not allow any elements to sit on the same line as them. The result your elements will stack up.</p> <p>Note the use of <code>display:inline</code>. This deals with the ie6 margin-doubling bug. You could tackle this in other ways if necessary for example conditional stylesheets.</p> <p>I've added a wrapper (#whatever) as I'm guessing these won't be the only elements on page so you'll almost certainly need to segregate them from the other page elements. </p> <p>Anyway I hope that's helpful. </p>,,,2,,2008-10-22 15:20:22.737 UTC,,2012-08-23 13:14:25.753 UTC,2012-08-23 13:14:25.753 UTC,,2977,Sam Murray-Sutton,2977,225956,2,7,,
142128,,<p>If you want to use as little code as possible and your element names and setters are all named so that if elementName is @ foo then setter is setFoo: you could do something like:</p> <pre><code>SEL selector = NSSelectorFromString([NSString stringWithFormat:@ set%@:  [elementName capitalizedString]]); [character performSelector:selector withObject:currentElementText]; </code></pre> <p>or possibly even:</p> <pre><code>[character setValue:currentElementText forKey:elementName]; // KVC-style </code></pre> <p>Though these will of course be a bit slower than using a bunch of if statements.</p> <p>[Edit: The second option was already mentioned by someone; oops!]</p>,,,2,,2008-09-26 21:35:18.383 UTC,,2008-09-27 00:56:54.313 UTC,2008-09-27 00:56:54.313 UTC,Wevah,14256,Wevah,14256,104339,2,7,,
90664,,<p>I generally use what is sometimes called the 'right hand clockwise rule'. It goes like this:</p> <ul> <li>Start from the identifier.</li> <li>Go to the immediate right of it.</li> <li>Then move clockwise and come to the left hand side.</li> <li>Move clockwise and come to the right side.</li> <li>Do this as long as the declaration has not been parsed fully.</li> </ul> <p>There's an additional meta-rule that has to be taken care of:</p> <ul> <li>If there are parentheses complete each level of parentheses before moving out.</li> </ul> <p>Here 'going' and 'moving' somewhere means reading the symbol there. The rules for that are:</p> <ul> <li><code>*</code> - pointer to</li> <li><code>()</code> - function returning</li> <li><code>(int int)</code> - function taking two ints and returning</li> <li><code>int</code> <code>char</code> etc. - <code>int</code> <code>char</code> etc.</li> <li><code>[]</code> - array of</li> <li><code>[10]</code> - array of ten</li> <li>etc.</li> </ul> <p>So for example <code>int* (*xyz[10])(int* char)</code> is read as:</p> <blockquote> <p>xyz is an </p> <p>array of ten</p> <p>pointer to</p> <p>function taking an int* and a char and returning</p> <p>an int*</p> </blockquote>,,,2,,2008-09-18 07:14:11.333 UTC,,2012-10-18 08:51:40.017 UTC,2012-10-18 08:51:40.017 UTC,,2621536,sundar,8127,89056,2,18,,
4974216,,<p>Based on your question I assume you are a little bit confused. <strong>You should talk to you teacher (or whoever gave you this assignment) and find what is expected for you to do</strong>. </p> <p>Web services involve a lot of knowledge WSDL is just one part of it.</p> <p>As you probably have learned from w3schools WSDL means Web Services Description Language. It is a way to document a web service's interface to the world. </p> <p>A web service is accessible from an endpoint address something like </p> <pre><code>http://some.server.com/context/bla/whatever </code></pre> <p>This tells you where to find the web service it tells you nothing about how to call it (i.e. how are the messages going to be structured for a correct communication).</p> <p>The WSDL provides you this info: what operations are exposed how messages are composed binding used etc.</p> <p>So that you understand a bit how WSDL fits in the entire picture I'm going to use a little story.</p> <p>Let's say some company wants to offer some online services. They expose these services as a SOAP web service and make it available at address <code>http://some.server.com/context/bla/whatever</code>.</p> <p>After they advertise their services they have to actually tell their customer how to use the thing. They could send them an e-mail and tell them how to call it or they can write a Word document and tell them how to do it. But that is not practical and a mail or word document can't be used to generate client code automatically. Some dude will have to write the code by hand... poor bastard.</p> <p>This is where WSDL comes into play. It is a specification which describes the interface to the service. Beeing an XML file it is a human readable format but more importantly <strong>is a format that a machine can read and process</strong> and... as you probably guessed by now... <strong>can generate client code based on it</strong>.</p> <p>As such the company does not bother to write e-mails or documents. They document everything in a WSDL file and make that available online (the XML Schema types inside the WSDL... very important... you should read <a href= http://www.w3schools.com/schema/default.asp >XML Schema</a>).</p> <p>To simplify things even more you can (usually) find the WSDL at the same address as the web service with just an extra parameter added:</p> <pre><code>http://some.server.com/context/bla/whatever?wsdl </code></pre> <p>Based on the WSDL the clients can now generate code that can call the service (in C# with <a href= http://msdn.microsoft.com/en-us/library/aa347733.aspx >svcutil.exe</a> in Java with Axis <a href= http://ws.apache.org/axis/java/user-guide.html#WSDL2JavaBuildingStubsSkeletonsAndDataTypesFromWSDL >wsdl2code</a> etc).</p> <p>And Price Charming and Cinderella lived happily ever after... oh... wait.. that's another story :P.</p> <p>Seriously now.... as I said at the beginning: <strong>Talk to you teacher</strong> and ask how you are supposed to get practical with WSDL.</p> <p>Hope this explanation makes it a little bit clearer for you. </p>,,,2,,2011-02-11 21:24:22.993 UTC,,2011-02-11 21:33:43.117 UTC,2011-02-11 21:33:43.117 UTC,user159088,,user159088,,4945431,2,20,,
252831,,<p>There isn't one. If you need to distinguish between an integer and a byte (e.g. to call an appropriate overload) for a constant you need to cast.</p> <p>(The same is true in C# by the way.)</p> <p><a href= http://msdn.microsoft.com/en-us/library/e2ayt412.aspx >MSDN provides confirmation:</a></p> <blockquote> <p>Byte has no literal type character or identifier type character.</p> </blockquote> <p>There's also a <a href= http://msdn.microsoft.com/en-us/library/s9cz43ek.aspx >list of type characters and literal suffixes</a>.</p>,,,2,,2008-10-31 07:50:15.070 UTC,,2008-10-31 07:55:54.653 UTC,2008-10-31 07:55:54.653 UTC,Jon Skeet,22656,Jon Skeet,22656,252817,2,29,,
519635,,<p>Not according to the <a href= http://docs.oracle.com/javase/specs/jls/se8/html/jls-3.html#jls-3.9 >Java Language Specification list of keywords</a>. On the other hand this doesn't compile:</p> <pre><code>int null = 10; </code></pre> <p>The <a href= http://docs.oracle.com/javase/specs/jls/se8/html/jls-3.html#jls-3.8 >rules for identifiers</a> specify that:</p> <blockquote> <p>An identifier is an unlimited-length sequence of Java letters and Java digits the first of which must be a Java letter. An identifier cannot have the same spelling (Unicode character sequence) as a keyword (§3.9) boolean literal (§3.10.3) or the null literal (§3.10.7).</p> </blockquote> <p>I'm not sure what the benefit of making it not-a-keyword is to be honest.</p>,,,2,,2009-02-06 09:12:01.210 UTC,,2014-09-18 13:36:18.730 UTC,2014-09-18 13:36:18.730 UTC,,3728901,Jon Skeet,22656,519631,2,33,,
54444,,<p>At first one might think that reads and writes of the native machine size are atomic but there are a number of issues to deal with including cache coherency between processors/cores. Use atomic operations like Interlocked* on Windows and the equivalent on Linux. C++0x will have an atomic template to wrap these in a nice and cross-platform interface. For now if you are using a platform abstraction layer it may provide these functions. <a href= http://www.cse.wustl.edu/~schmidt/ACE.html >ACE</a> does see the class template <a href= http://www.dre.vanderbilt.edu/~schmidt/DOC_ROOT/ACE/ace/Atomic_Op.inl >ACE_Atomic_Op</a>.</p>,,,2,,2008-09-10 15:37:49.553 UTC,,2011-12-09 17:55:24.500 UTC,2011-12-09 17:55:24.500 UTC,Adam Mitz,2574,Adam Mitz,2574,54188,2,37,,
326631,,<p>Second the choice of <a href= http://mercurial.selenic.com/wiki/ rel= nofollow >Mercurial</a></p> <p>Advantages</p> <ul> <li>Excellent documentation.</li> <li>Graphical view command to show branching.</li> <li>Cross-platform.</li> <li>Comes with a GUI for all platforms (TortoiseHG or thg).</li> <li>Built-in web server for viewing the project.</li> <li>Can keep your project on your thumbdrive. <ul> <li>Work can be saved even if only one member of the pair remembered their laptop. Not that that would ever happen.</li> </ul></li> </ul> <p>Disadvantages</p> <ul> <li>Must install Python if not already present. <ul> <li>Easy to do but it is another step.</li> </ul></li> <li>Understanding the distinction between push/pull vs update/commit. <ul> <li>(This is common to all distributed VCS).</li> </ul></li> <li>The distinction between heads and tips.</li> <li>Some commands aren't immediately available; they must be explicitly enabled. <ul> <li>(This is generally consider advantageous by the community as it keeps things simple; some others disagree though).</li> </ul></li> </ul>,,,2,2008-11-28 20:40:44.497 UTC,2008-11-28 20:40:44.497 UTC,,2016-03-09 15:00:54.317 UTC,2016-03-09 15:00:54.317 UTC,,660921,themis,,326429,2,46,,
277259,,<p>php supports c style date functions. You can add or substract date-periods with english-language style phrases via the strtotime function. examples...</p> <pre><code>$Today=date('y:m:d'); // add 3 days to date $NewDate=Date('y:m:d' strtotime( +3 days )); // subtract 3 days from date $NewDate=Date('y:m:d' strtotime( -3 days )); // PHP returns last sunday's date $NewDate=Date('y:m:d' strtotime( Last Sunday )); // One week from last sunday $NewDate=Date('y:m:d' strtotime( +7 days Last Sunday )); </code></pre>,,,2,,2008-11-10 07:11:23.643 UTC,,2008-11-10 07:26:46.467 UTC,2008-11-10 07:26:46.467 UTC,Owen,4853,Paul,,277247,2,58,,
519478,,<p>Once I wrote a unit test to expose a concurrency bug in response to a <a href= http://c2.com/cgi-bin/wiki?ExtremeProgrammingChallengeFourteenTheBug rel= nofollow >challenge on C2 Wiki</a>.</p> <p>It turned out to be unreasonably hard and hinted that guaranteeing correctness of concurrent code is better handled at a more fundamental level.</p>,,,3,,2009-02-06 07:49:42.517 UTC,,2009-02-06 08:01:32.070 UTC,2009-02-06 08:01:32.070 UTC,Morendil,61168,Morendil,61168,519085,2,0,,
4769065,,<pre><code>[test] λ = cat test.pl append([] Ys Ys). append([X|Xs] Ys [X|Zs]) :- append(Xs Ys Zs). getnodesinorder(nil []). getnodesinorder(tree(X Left Right) R) :- getnodesinorder(LeftR1) getnodesinorder(RightR2) append(R1[X|R2]R). </code></pre> <p>Works for me</p> <pre><code>?-getnodesinorder(tree(5tree(4tree(1niltree(3tree(2nilnil)nil))nil)tree(6nilnil))X). X = [123456] ? yes </code></pre>,,,3,,2011-01-22 16:36:50.303 UTC,,2011-01-22 16:58:34.833 UTC,2011-01-22 16:58:34.833 UTC,user173973,,user173973,,4769028,2,0,,
11744756,,<p>Can't you use </p> <pre><code>DisplayMetrics metrics = new DisplayMetrics(); getWindowManager().getDefaultDisplay().getMetrics(metrics); x=metrics.heightPixels; y=metrics.widthPixels; </code></pre> <p>And</p> <pre><code> u=bitmap.getWidth(); v=bitmap.getHeight(); </code></pre> <p>You can figure out easily from these four numbers where the box should be drawn.</p> <p>In answer to your EDIT: If part of the square is off the right side of the screen by xx then draw it on the screen at position xx. If it is off the left side by xx then draw it at position screenWidth-xx.</p> <p>If the screen moves  i.e. you can scroll around the screen then you will have to do a little bit more. </p>,,,3,,2012-07-31 16:25:43.500 UTC,,2012-07-31 16:54:55.517 UTC,2012-07-31 16:54:55.517 UTC,user485498,,user485498,,11744310,2,0,,
